CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
201,1736,3,One Day,Post,2025-01-10,10 Jan 2025,India (Women) vs Ireland (Women),11:00,05:30 GMT,2025-01-10,115,Ireland (Women),52,India (Women),IREW,INDW,40,Niranjan Shah Stadium,India (Women) Won by 6  Wickets ,Ireland (Women),Ireland (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,238/7 (50.0 Ov),241/4 (34.3 Ov),,2025-01-10 11:00:00,Rajkot,,,,,,,,526,471,586,121,52,India (Women),,,,,115,Ireland (Women),Asia/Kolkata,10 Jan 2025,19:00,50,0,ODI,1,,Ireland Women'S Tour Of India Odi Series 2025,AKSHAY TOTRE,Kim Cotton,Vrinda Rathi,India (Women) Won by 6  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,0,+9.5,20200f9bf4944bce11ea9b3802322e7,Richa Ghosh,8,2,2,0,400.0,https://scores.bcci.tv/matchcentre/playerimages/lU0M663oZO1736484757399.png,2024-100mb00000003352-acbd897b53e911,Tejal Hasabnis,53,46,9,0,115.21,https://scores.bcci.tv/matchcentre/playerimages/17rdJl5d5I17364843343352.png,2023-100mb00000001781-c200a7afab8111,Georgina Dempsey,5.3,50,0,0,9.09,0.0,https://scores.bcci.tv/matchcentre/playerimages/7ysllXCNEt17364157311781.png,,,84.50,2,238/7 (50.0 Overs),238,7,50.0,4.76,241/4 (34.3 Overs),241,4,34.3,6.99,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st ODI,,,1,349,0,0,Pratika Rawal,,3664,89,96,0,14,https://scores.bcci.tv/matchcentre/playerimages/skujDqmJS217364846993664.png,,13:30 GMT,2025-01-10,,,
201,1737,3,One Day,Post,2025-01-12,12 Jan 2025,India (Women) vs Ireland (Women),11:00,05:30 GMT,2025-01-12,52,India (Women),115,Ireland (Women),INDW,IREW,40,Niranjan Shah Stadium,India (Women) Won by 116  Runs ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,370/5 (50.0 Ov),254/7 (50.0 Ov),,2025-01-12 11:00:00,Rajkot,,,,,,,,87,586,471,121,52,India (Women),,,,,115,Ireland (Women),Asia/Kolkata,12 Jan 2025,19:00,50,0,ODI,2,,Ireland Women'S Tour Of India Odi Series 2025,Virender Kumar Sharma,Vrinda Rathi,Kim Cotton,India (Women) Won by 116  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,0,+9.5,2023-100mb00000001781-c200a7afab8111,Georgina Dempsey,6,7,0,0,85.71,https://scores.bcci.tv/matchcentre/playerimages/7ysllXCNEt17364157311781.png,2023-100mb00000001790-daacd051ab8411,Leah Paul,27,22,3,0,122.72,https://scores.bcci.tv/matchcentre/playerimages/Izz9rKFte317364156031790.png,2022-100mb00000001652-8fe890797f7211,Titas Sadhu,10.0,48,0,1,4.8,60.0,https://scores.bcci.tv/matchcentre/playerimages/e1K10XJPSo17364842461652.png,,,99.83,2,370/5 (50.0 Overs),370,5,50.0,7.4,254/7 (50.0 Overs),254,7,50.0,5.08,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  ODI,,,2,254,0,0,Jemimah Rodrigues,,388,102,91,-,-,https://scores.bcci.tv/matchcentre/playerimages/pTLbSoaByc1736484709388.png,,13:30 GMT,2025-01-12,,,
201,1738,3,One Day,Post,2025-01-15,15 Jan 2025,India (Women) vs Ireland (Women),11:00,05:30 GMT,2025-01-15,52,India (Women),115,Ireland (Women),INDW,IREW,40,Niranjan Shah Stadium,India (Women) Won by 304  Runs ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,435/5 (50.0 Ov),131/10 (31.4 Ov),,2025-01-15 11:00:00,Rajkot,,,,,,,,526,471,87,121,52,India (Women),,,,,115,Ireland (Women),Asia/Kolkata,15 Jan 2025,19:00,50,0,ODI,3,,Ireland Women'S Tour Of India Odi Series 2025,AKSHAY TOTRE,Kim Cotton,Virender Kumar Sharma,India (Women) Won by 304  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,0,+9.5,2024-100mb00000003358-f8e8f1ab57f111,Freya Sargent,1,4,0,0,25.0,https://scores.bcci.tv/matchcentre/playerimages/cmMvfSvJoB17364156493358.png,2024-100mb00000003360-5a1572a157f311,Alana Dalzell,5,12,0,0,41.66,https://scores.bcci.tv/matchcentre/playerimages/RGDUmiwkfy17364156713360.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,8.4,27,2,3,3.12,17.33,https://scores.bcci.tv/matchcentre/playerimages/geUApNWOx91736484739395.png,,,81.67,2,435/5 (50.0 Overs),435,5,50.0,8.7,131/10 (31.4 Overs),131,10,31.4,4.14,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  ODI,,,3,206,0,0,Pratika Rawal,,3664,154,129,-,-,https://scores.bcci.tv/matchcentre/playerimages/skujDqmJS217364846993664.png,,13:30 GMT,2025-01-15,,,
179,1633,2,T20,UpComing,2025-06-28,28 Jun 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-06-28,53,England (Women),52,India (Women),ENGW,INDW,32,Trent Bridge,,,,,0,,,,2025-06-28 11:00:00,Nottingham,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,28 Jun 2025,23:59,20,0,T20,1,Women,India Women In England T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1st T20I,,,1,,,,,,,-,-,-,-,-,,22:59 GMT,2025-06-28,"{'date': '2025-06-28 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1751085000.0,12:00 PM
179,1634,2,T20,UpComing,2025-07-01,1 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-01,53,England (Women),52,India (Women),ENGW,INDW,22,Seat Unique Stadium,,,,,0,,,,2025-07-01 11:00:00,Bristol,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,1 Jul 2025,23:59,20,0,T20,2,Women,India Women In England T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2nd  T20I,,,2,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-01,"{'date': '2025-07-01 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1751344200.0,12:00 PM
179,1635,2,T20,UpComing,2025-07-04,4 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-04,53,England (Women),52,India (Women),ENGW,INDW,30,Kennington Oval,,,,,0,,,,2025-07-04 11:00:00,London,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,4 Jul 2025,23:59,20,0,T20,3,Women,India Women In England T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3rd  T20I,,,3,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-04,"{'date': '2025-07-04 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1751603400.0,12:00 PM
179,1636,2,T20,UpComing,2025-07-09,9 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-09,53,England (Women),52,India (Women),ENGW,INDW,29,Old Trafford,,,,,0,,,,2025-07-09 11:00:00,Manchester,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,9 Jul 2025,23:59,20,0,T20,4,Women,India Women In England T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,4th  T20I,,,4,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-09,"{'date': '2025-07-09 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1752035400.0,12:00 PM
179,1637,2,T20,UpComing,2025-07-12,12 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-12,53,England (Women),52,India (Women),ENGW,INDW,25,Edgbaston,,,,,0,,,,2025-07-12 11:00:00,Birmingham,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,12 Jul 2025,23:59,20,0,T20,5,Women,India Women In England T20 Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5th  T20I,,,5,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-12,"{'date': '2025-07-12 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1752294600.0,12:00 PM
180,1638,3,One Day,UpComing,2025-07-16,16 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-16,53,England (Women),52,India (Women),ENGW,INDW,26,The Rose Bowl,,,,,0,,,,2025-07-16 11:00:00,Southampton,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,16 Jul 2025,23:59,50,0,ODI,1,Women,India Women In England Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1st ODI,,,1,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-16,"{'date': '2025-07-16 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1752640200.0,12:00 PM
180,1639,3,One Day,UpComing,2025-07-19,19 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-19,53,England (Women),52,India (Women),ENGW,INDW,28,Lord's Cricket Ground,,,,,0,,,,2025-07-19 11:00:00,London,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,19 Jul 2025,23:59,50,0,ODI,2,Women,India Women In England Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2nd  ODI,,,2,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-19,"{'date': '2025-07-19 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1752899400.0,12:00 PM
180,1640,3,One Day,UpComing,2025-07-22,22 Jul 2025,England (Women) vs India (Women),11:00,10:00 GMT,2025-07-22,53,England (Women),52,India (Women),ENGW,INDW,31,Riverside Ground,,,,,0,,,,2025-07-22 11:00:00,Chester-le-Street,,,,,,,,0,0,0,0,53,England (Women),,,,,52,India (Women),Asia/Kolkata,22 Jul 2025,23:59,50,0,ODI,3,Women,India Women In England Odi Series 2025,,,,,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,0,0,0,0,0.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3rd  ODI,,,3,,,,,,,-,-,-,-,-,,22:59 GMT,2025-07-22,"{'date': '2025-07-22 10:00:00.000000', 'timezone_type': 2, 'timezone': 'GMT'}",1753158600.0,12:00 PM
